,EMI,ROI,EligibleLoanAmount
33746,635.4,0.24110192,9900
33747,86.653106,0.230710055,11520
33749,778.0425,0.2,15000
33750,1859.2,0.188575138,21600
33751,727.204848,0.195106246,14550
33753,190.0019,0.159663866,9000
33754,165,0.076212471,19500
33757,599.8,0.230710055,9000
33758,1400.1442,0.122807018,11100
33761,100.2037,0.224806202,6512.4
33763,1375,0.215686275,13500
33764,300,0.090909091,13591.2
33768,3127.5,0.172527927,21600
33771,913.9,0.087757708,21000
33772,760,0.131944444,13200
33773,845,0.144568007,11025
33774,54.723,0.224806202,40200
33775,51.666885,0.214762466,6300
33779,92.2963,0.159663866,9900
33785,230,0.18699187,10500
33797,460,0.084249084,67500
33798,887.4,0.228275969,30000
33802,1204.5,0.098693105,32700
33803,340.964335,0.162829636,14700
33804,508.796608,0.253285544,9047.999999
33807,126.761138,0.152470548,16500
33809,100.8264,0.193548387,13500
33811,593.25,0.144933732,20700
33812,1138.198374,0.139858937,27000
33814,113.43962,0.222999223,44700
33815,1020,0.169435216,12000
33817,302.122184,0.151391718,15300
33818,65.790634,0.242366846,9000
33821,1279.56801,0.242366846,13200
33827,255.2517,0.094612947,10140
33830,176.644,0.166666667,14100
33831,1253.6,0.238617329,19500
33833,0,0.20350458,18000
33834,34.2265,0.259259259,4079.999999
33838,368.143348,0.122499122,22200
33840,525,0.259259259,8100
33844,223.74821,0.082147774,15000
33847,432.0064,0.137931034,12900
33848,800,0.166666667,23400
33849,1779.1788,0.21875,10500
33852,562.5015,0.069767442,19474.5
33854,3500,0.259259259,39600
33857,306,0.193548387,1500.000001
33859,165.9554,0.126637555,6900.000001
33860,2750,0.099099099,45000
33861,15.672141,0.24110192,22500
33862,582.00097,0.088422972,23700
33863,440,0.180327869,7620.599999
33864,461.5089,0.224806202,9600.000001
33866,240.889671,0.24110192,10500
33869,1872,0.110953058,20638.8
33870,18.3425,0.224806202,4251.6
33874,1826.974692,0.21253642,6287.100001
33879,1794.15,0.11730956,52500
33882,689.5,0.164578112,15000
33886,360.958872,0.101365924,37500
33890,531.0885,0.081304548,13890
33891,2564.16123,0.177293295,14700
33894,244.9986,0.122807018,25800
33896,105.12733,0.235064637,43500
33898,2363.5689,0.110636784,15750
33901,102.78765,0.154334038,7818.000001
33902,1560,0.115044248,14400
33903,264.6525,0.259259259,5249.999999
33906,868.5,0.088007296,15000
33907,2024.247301,0.21253642,16200
33909,156.2433,0.224806202,18900
33912,903.732486,0.114965926,19500
33913,14.171256,0.197946744,13500
33915,695.581635,0.149153408,13500
33916,2211.71951,0.137559293,22050
33920,386.980264,0.21023535,24504.3
33925,830.998615,0.121651296,18600
33928,2054.99726,0.215070644,9000
33929,1446.667775,0.242366846,16500
33931,54.170214,0.18153544,25800
33932,419.9965,0.259259259,39600
33933,1476,0.155761925,12570
33934,2535,0.144568007,16500
33935,100,0.090909091,14464.2
33942,288.745,0.2,53667
33944,852.35725,0.25093633,14322.9
33949,164.64375,0.238095238,9000
33955,190.509072,0.209611129,9000
33956,1990.5252,0.224806202,7876.8
33957,283.00496,0.075785582,21600
33961,1784.728533,0.152470548,13500
33962,1179,0.061473487,28146
33963,449.2345,0.204771372,10500
33965,1813.32,0.143762308,18000
33969,369.75114,0.165275459,16500
33972,274.2822,0.118942731,5850
33980,951.403425,0.134573778,11700
33981,334.4,0.143248801,9000
33982,313.25,0.082147774,23590.2
33985,758.6661,0.134199134,10701.3
33990,321.4508,0.180327869,7499.999999
33991,1281,0.154691462,15000
33992,87.15805,0.134199134,7499.999999
33994,24.602688,0.24110192,22200
33997,839.4,0.122730064,19770
33999,216.3502,0.180327869,5760
34002,258.3,0.205276961,9600.000001
34003,1459,0.127323501,11100
34009,1650,0.215686275,33000
34011,1126.95,0.170055606,31080
34017,26.879028,0.205971097,5699.999999
34020,700.0035,0.259259259,7671.6
34021,159,0.073645206,18000
34024,2125.218875,0.175257732,12000
34026,20.898306,0.24110192,12000
34027,170.324,0.259259259,21000
34030,935,0.145299145,10800
34033,54.110705,0.148573861,12000
34035,530.25,0.131567521,13800
34038,436.871505,0.258984809,33000
34039,917.4,0.23418594,12000
34040,88.67805,0.123959702,28260
34047,107.5284,0.122807018,24000
34051,43.496307,0.24110192,20700
34054,210,0.065420561,14850
34055,2100,0.122807018,13350
34056,770,0.180327869,25500
34057,1379.9977,0.18699187,36000
34058,1337.688,0.193548387,49500
34059,1980,0.141630901,25500
34062,805,0.103139013,5550.000001
34063,1143.6,0.222334552,39811.2
34067,125.28975,0.18200409,23700
34073,240,0.074074074,22500
34074,590,0.227799228,15600
34075,1675.2,0.122499122,14489.1
34076,1375,0.215686275,17400
34077,1649.245602,0.180260677,20042.4
34078,698.55876,0.24110192,17550
34081,421.85,0.06094469,23400
34082,664.65,0.159593243,10350
34085,407.5,0.075358299,40500
34086,2199,0.180260677,14250
34088,2080,0.206349206,33600
34089,875,0.259259259,15024.6
34094,203.712,0.166666667,11250
34098,480,0.137931034,18000
34101,255.464768,0.207858048,13822.8
34104,453.73947,0.131567521,10950
34105,460,0.103139013,12462.3
34106,39.5736,0.193548387,19500
34109,1120,0.074074074,30300
34114,720,0.230769231,23512.5
34116,330.66345,0.156118143,21000
34118,1961.6,0.196916158,19500
34119,44.50216,0.210858586,15900
34124,1417.502835,0.086340795,30000
34126,329,0.085923218,2999.999999
34127,193.037844,0.232363553,12000
34128,139.777016,0.136143746,4500
34130,1624.995,0.2,47404.8
34131,2595,0.147485081,25500
34133,249.5,0.047528336,42600
34136,287,0.075785582,34500
34140,0.76752,0.189627229,6300
34141,750.125,0.111111111,37500
34144,299.997,0.230769231,20850
34145,227.99488,0.113475177,20250
34148,320,0.074074074,18000
34149,2300,0.18699187,12707.4
34151,176.791238,0.24305503,21300
34152,439.9992,0.074074074,20700
34154,355.801779,0.151031497,37050
34157,509.5,0.092476631,12000
34158,32.012585,0.169090154,24150
34163,600,0.107142857,7800.000001
34164,1358.49714,0.125109361,37500
34165,128.92374,0.094612947,5550.000001
34168,2100,0.21875,11700
34169,212.0553,0.212598425,17940
34179,192.2207,0.145299145,17100
34181,300,0.090909091,5400
34184,512.2656,0.193548387,14822.1
34185,1049.9937,0.173553719,21300
34186,219.400125,0.191919192,16200
34188,17.458,0.259259259,6599.999999
34191,2858.7,0.180260677,15000
34193,1071.133875,0.199935995,33000
34194,1411.25,0.101446671,33300
34195,1986.355,0.159663866,15132
34197,690,0.18699187,11520
34200,546.18928,0.153976311,14400
34203,3179.386,0.160369437,13500
34205,64.123528,0.200383816,42000
34206,1270.8,0.24110192,5850
34209,713.55,0.238095238,24600
34213,1077.65,0.235415552,18000
34214,50.323,0.259259259,14400
34217,184,0.084249084,8790.000001
34231,1133.58,0.21253642,21000
34232,591.499155,0.07791609,13800
34236,638.871025,0.164926931,8399.999999
34239,148.99553,0.129677981,4338
34243,650,0.115044248,35400
34244,1949.25,0.206286213,10500
34247,298.4587,0.176954733,6745.5
34249,524.00262,0.115826702,24600
34251,282.9784,0.159663866,13212
34264,2598,0.114965926,30000
34265,953.1,0.24110192,10500
34266,778.24717,0.123959702,7499.999999
34269,206.8,0.09371035,36000
34270,3000,0.107142857,39600
34277,664.65,0.159593243,27000
34278,38.817675,0.130056546,12090
34279,750,0.130434783,10055.4
34280,2388.00199,0.165971643,5990.4
34281,750,0.130434783,12921.6
34282,1111.95,0.24110192,15000
34283,1200,0.230769231,24300
34284,0,0.24110192,2850.000001
34286,253.224489,0.222334552,15600
34291,1240,0.236641221,18000
34292,2025.0027,0.118942731,39000
34293,482.99862,0.064546305,18000
34300,461.32075,0.215686275,10800
34301,1270.8,0.24110192,10500
34303,539.7,0.152470548,8399.999999
34304,410.23983,0.172870141,11670
34305,779.7,0.206286213,15300
34307,173.0314,0.224806202,10500
34310,274.22969,0.193483345,11400
34312,693,0.090081893,9299.999999
34313,481,0.115044248,18000
34314,1270.8,0.24110192,12444.9
34317,35.07185,0.134199134,18406.8
34320,3712.5,0.129299086,21000
34322,616.9272,0.193548387,7102.500001
34327,428.808,0.193548387,11798.1
34328,407.9015,0.159663866,6599.999999
34331,1637.98208,0.061473487,42600
34334,125.664,0.145299145,7348.200001
34338,2835.00189,0.158957107,40500
34344,2124,0.175189706,36000
34345,882.9,0.14052428,16500
34346,294.626568,0.195688892,12000
34347,1295.149,0.236641221,10500
34351,37.095604,0.242366846,15600
34354,336.05,0.09371035,19500
34359,929.8475,0.111111111,12000
34362,1365.2275,0.185336049,13500
34363,150.884328,0.093299483,9600.000001
34365,896.397012,0.230058516,25500
34367,37.2244,0.224806202,8100
34368,1270.8,0.24110192,27000
34371,600,0.130434783,40622.4
34373,845.47,0.125338931,39000
34374,3519,0.190021059,37500
34375,69.798575,0.201596806,11700
34377,320.9514,0.141630901,42000
34380,2024.25,0.21253642,36000
34382,289.9942,0.224806202,6599.999999
34384,55.662,0.056603774,14778
34386,1155,0.207920792,15600
34389,542.99819,0.153259949,22537.5
34390,478.985856,0.18354017,17846.7
34392,802.9,0.102897641,12300
34394,308.50182,0.165275459,90000
34395,188.199929,0.145226088,12000
34396,3418.2,0.159593243,31500
34399,2625,0.259259259,13500
34404,1231.1,0.159239953,10200
34405,68.8,0.064371257,5360.699999
34407,579.8,0.224746104,10500
34408,597.998505,0.130056546,28800
34410,305.5402,0.122807018,24000
34411,79.6369,0.224806202,9600.000001
34412,372.79425,0.191919192,16956
34413,1450,0.224806202,25500
34415,84.545655,0.255675475,18300
34419,718.362,0.130434783,17400
34420,708,0.105545617,14100
34427,4722.75,0.173485412,42000
34430,1854.961493,0.152470548,42000
34432,441.09731,0.160369437,14100
34433,1567.983564,0.161495891,3704.4
34436,390,0.115044248,16800
34439,130.30748,0.126942553,12017.7
34442,1072.50143,0.125109361,6766.800001
34444,1168.994608,0.163109884,18000
34449,1050,0.259259259,19500
34450,102.33255,0.134199134,55500
34451,570.00095,0.086757991,16500
34453,251.05113,0.129299086,10950
34454,429.00143,0.125109361,39000
34457,1050.0035,0.259259259,3600
34459,260.792,0.259259259,9507.899999
34462,1266,0.240410179,20850
34463,89.546408,0.242366846,20474.4
34464,283.072452,0.192180305,51750
34470,261.248701,0.193483345,9000
34471,660,0.180327869,17700
34472,49.495481,0.130359162,15600
34475,1162,0.142367067,22500
34486,1081,0.190283401,13200
34487,269.964,0.152542373,29400
34488,460,0.084249084,17400
34489,100.081485,0.162408912,15600
34490,2484,0.142072752,18600
34491,1050,0.259259259,10500
34499,83.812562,0.238617329,10980
34503,508,0.112688554,5760
34506,74.757636,0.190021059,14100
34507,92,0.084249084,8700.000001
34509,412.14045,0.167360533,7643.999999
34510,238.191408,0.188575138,7499.999999
34511,748.527594,0.206286213,8640
34518,606.5,0.108178008,8250.000001
34519,1399,0.122730064,12600
34523,431.99928,0.067164179,28500
34524,880,0.074074074,18000
34528,2024.247301,0.21253642,12900
34529,670,0.118165785,9299.999999
34531,611.4505,0.224806202,12300
34532,1279.6,0.242366846,7499.999999
34533,379.619359,0.162408912,12600
34534,719.598201,0.152470548,19500
34535,17.4522,0.178644764,9651.6
34539,522.5,0.094612947,3600
34547,3240.00135,0.118942731,24000
34558,1722,0.222999223,7800.000001
34560,1230,0.092970522,20749.8
34561,106.704965,0.21253642,10121.4
34562,423.83805,0.1507431,13167.6
34563,295.20813,0.1663193,23070
34565,1680,0.122807018,21600
34567,772.2,0.204708128,7800.000001
34568,343.494445,0.19929538,7200
34570,160.442008,0.10104279,22500
34572,173.414748,0.137856712,7200
34579,137.192804,0.233657752,18300
34580,19.4712,0.193548387,12900
34581,573,0.087174806,15900
34584,776.99778,0.181669394,12000
34585,164.8059,0.173553719,37800
34589,643.99908,0.084249084,14543.7
34593,231.9,0.071753458,12993.3
34594,51.2662,0.224806202,10800
34595,63.5,0.05970851,17400
34596,450.0018,0.082568807,16500
34598,280.337154,0.087674482,24000
34599,645.346275,0.152470548,12900
34601,1551.55,0.220029639,10500
34602,2767.5,0.155761925,24000
34603,99.9,0.090826439,33000
34605,76.8935,0.224806202,9299.999999
34606,1780,0.151103565,10500
34610,591.9984,0.137931034,12695.4
34611,36.26688,0.134948097,6000.000001
34612,81.00162,0.051233397,30000
34615,357.936705,0.24110192,8340.000001
34620,1547.951865,0.157184998,7800.000001
34623,287.5,0.103139013,12600
34624,300.001,0.090909091,12600
34626,575,0.103139013,14100
34629,1575.0045,0.183673469,9000
34630,220,0.099099099,2160
34632,1160.0058,0.224806202,16200
34639,1590,0.116997792,10296
34642,77.5,0.071925754,12000
34644,450,0.130434783,19140
34648,3820,0.160369437,13800
34651,215.228275,0.139488856,30000
34654,59.108085,0.24110192,6000.000001
34656,109.341988,0.090412953,6900.000001
34661,857.605025,0.206286213,6900.000001
34662,0,0.152542373,17700
34663,133.396076,0.204201814,16500
34665,1060.5,0.174985562,72000
34667,59.277992,0.206286213,13500
34668,649,0.06094469,33750
34673,571.8,0.222334552,17100
34674,899,0.082484632,39000
34677,980,0.122807018,36000
34681,61.05108,0.092558984,52500
34683,1000,0.166666667,9000
34685,455,0.065420561,19200
34686,525,0.259259259,7499.999999
34687,759.609067,0.162408912,28500
34688,264.060818,0.152470548,35700
34689,374.9985,0.130434783,8111.999999
34693,720,0.152542373,14040
34694,1444.054225,0.230473259,22500
34695,226,0.053478467,24000
34701,287.68,0.082484632,8250.000001
34703,2399,0.193483345,18540
34704,908,0.185004075,12000
34707,167.5102,0.099099099,8100
34709,120,0.074074074,21000
34712,943.95,0.082484632,9150.000001
34713,3509.99766,0.189627229,12900
34715,205.5116,0.21875,7499.999999
34716,349.516224,0.159381305,16200
34723,870,0.224806202,24900
34724,619.03534,0.071494893,24000
34728,436.8,0.153976311,22500
34730,1453.5,0.159663866,21473.4
34731,3201.5,0.144201968,22500
34732,427,0.108734403,9900
34733,1076.998205,0.152183128,11550
34737,919.6,0.094612947,5699.999999
34738,934.15,0.210671718,24000
34740,88.5,0.081304548,12000
34741,230.8,0.103460642,4200.000001
34744,1899,0.159593243,27000
34746,227.25,0.082568807,30000
34749,975.0039,0.163179916,5597.1
34757,1119.65,0.242366846,25350
34758,1270.796823,0.24110192,27000
34760,1298.000649,0.06094469,21000
34763,401.15457,0.150382328,28080
34764,405.375669,0.24110192,14400
34765,50.006,0.166666667,15399.6
34768,717.12,0.16611074,24012
34769,180.2785,0.224806202,16500
34774,357.500715,0.066728885,27000
34775,3049,0.233657752,9900
34777,368.431344,0.109052031,22500
34778,1039.597401,0.206286213,21000
34779,357.50143,0.125109361,16110
34780,1550,0.134199134,34410
34782,136.2585,0.130434783,12514.2
34785,667.772056,0.242366846,1548
34787,1018.33058,0.166597216,13500
34789,3547.5,0.124266573,54000
34790,395.475705,0.053478467,27600
34795,657.593074,0.239485892,12300
34800,689.72346,0.118165785,18000
34801,1371.893675,0.143468951,15000
34805,520,0.206349206,24000
34806,500,0.2,2700
34811,470.3025,0.2,37143
34813,115.20072,0.067164179,7800.000001
34814,623.276,0.100800288,10200
34817,935.634585,0.236582945,9392.699999
34818,1499.25,0.166597216,25500
34823,827.632484,0.242366846,9000
34824,435,0.126637555,15000
34825,479.2662,0.134199134,15000
34826,238.897076,0.23418594,13800
34828,875,0.259259259,27000
34833,2399.25,0.242366846,12435
34834,599.7,0.166597216,21705
34837,1250,0.238095238,5964.000001
34838,1242.119283,0.11730956,13500
34839,1119.65,0.242366846,9600.000001
34840,70.690937,0.143762308,14700
34841,691.583067,0.126561272,26400
34845,1750,0.259259259,27150
34846,406.2702,0.095022624,15600
34847,570.425875,0.223300971,12000
34848,875.449999,0.106265082,15000
34849,35.518896,0.210858586,7499.999999
34851,339.53205,0.163179916,30903.6
34854,944,0.105545617,18600
34855,1302.3,0.224445479,14700
34861,537.5,0.097065463,6672.300001
34866,1292.32361,0.081726354,18000
34867,20.898306,0.24110192,8250.000001
34868,1819.3,0.206286213,14400
34870,313.5,0.094612947,20400
34871,97.539,0.230769231,44817.6
34873,286.06,0.2,15600
34874,772.5,0.204771372,14850
34882,900,0.130434783,9299.999999
34885,624.00104,0.094202899,36000
34887,1125.087162,0.094038775,27000
34891,1619.8,0.199487672,12900
34897,764.001528,0.132546842,42000
34898,3148.5,0.173485412,12300
34900,402.89512,0.118165785,16500
34901,22.9775,0.259259259,16500
34906,687.5,0.215686275,19800
34911,22.003902,0.24110192,9000
34915,468.9,0.135172533,19500
34917,253.044,0.212598425,14250
34919,600,0.090909091,19500
34920,225.0115,0.259259259,43500
34923,519.704018,0.166597216,12600
34926,409.968462,0.23821132,22500
34930,2100,0.122807018,40500
34931,136.592,0.090909091,25592.4
34932,225.45,0.077065067,4500
34933,135.2805,0.130434783,12900
34934,1323.209797,0.203885041,19800
34937,244.831224,0.213341724,34800
34942,1181.4,0.17681923,8399.999999
34944,966.6,0.17681923,15900
34947,297,0.198396794,9299.999999
34951,523.8303,0.097065463,8100
34952,384.9965,0.259259259,16200
34954,696,0.188311688,13500
34955,1739.5077,0.095022624,9000
34958,69,0.064546305,29400
34960,1081.997295,0.212908304,15000
34961,899.0029,0.224806202,18000
34963,503.75025,0.183673469,15510
34964,920.4146,0.122807018,32499.9
34966,712.4,0.120492524,24000
34971,628.521021,0.230354806,10800
34972,201.188675,0.132321041,15300
34974,42.465528,0.188245799,15600
34978,511.92704,0.113475177,15000
34983,2052.8,0.204201814,12000
34984,193.9,0.065420561,27000
34985,56.0304,0.193548387,21000
34991,440.4,0.128008371,15600
34994,703.5,0.091322126,15600
34997,539.1,0.056514766,30600
34998,779.7,0.206286213,17812.8
35000,177.5,0.066293184,32400
35002,1270.8,0.24110192,14053.5
35003,1128,0.158249158,11932.5
35006,600.264,0.130434783,33000
35007,504.167664,0.127094972,32400
35009,134.8906,0.224806202,514.8
35012,1560,0.115044248,30000
35014,1084.797288,0.213341724,15000
35019,2045,0.169779992,10800
35024,551.6,0.136143746,28800
35025,252.71526,0.243570348,11100
35026,774.729288,0.137336094,29400
35027,16.84311,0.224505622,15000
35028,1680.7875,0.191919192,10609.8
35032,413.405643,0.128843976,9000
35034,158.389905,0.258984809,10800
35035,42.7875,0.259259259,12600
35036,1031.32,0.18314001,7085.7
35038,1430.88517,0.125109361,11100
35040,203.035404,0.17681923,15600
35041,1695,0.220272904,11627.4
35049,199.5,0.1663193,3006
35051,225.967302,0.24110192,36000
35053,455.9554,0.224806202,9600.000001
35057,255,0.078341014,2700
35059,213.558465,0.23821132,24000
35064,1005.2589,0.224806202,18000
35069,100,0.090909091,4469.699999
35077,202.38,0.166666667,10410
35080,4586.344,0.259259259,82063.5
35085,130.71795,0.141630901,26100
35086,1248.27435,0.17184265,21000
35088,683.4,0.074416883,23100
35091,2399.25,0.242366846,9749.999999
