,LoanStatus
89608,0
89609,0
89611,0
89614,1
89617,0
89618,1
89619,0
89623,0
89625,1
89627,1
89628,1
89630,1
89632,0
89634,0
89635,1
89636,1
89639,0
89640,1
89641,0
89644,1
89646,1
89648,1
89651,1
89652,1
89656,1
89659,1
89662,1
89664,1
89671,1
89672,1
89676,1
89678,0
89679,1
89682,0
89683,1
89684,1
89690,1
89691,1
89694,0
89697,0
89700,1
89701,1
89702,0
89703,1
89704,1
89705,0
89706,1
89708,1
89709,1
89712,0
89713,1
89714,1
89716,1
89719,1
89722,1
89723,1
89724,1
89725,0
89728,1
89733,1
89734,1
89735,1
89736,1
89737,1
89738,1
89740,1
89742,0
89744,1
89748,1
89749,1
89750,1
89751,1
89754,1
89756,0
89758,0
89760,0
89765,0
89768,1
89769,1
89772,0
89775,1
89777,1
89779,0
89780,1
89781,1
89782,0
89783,1
89786,0
89787,1
89789,1
89790,0
89793,0
89794,0
89796,1
89797,1
89798,1
89799,0
89802,1
89803,1
89804,1
89805,1
89806,1
89810,1
89811,0
89812,0
89813,1
89817,1
89818,1
89820,1
89821,1
89823,0
89825,1
89828,1
89829,1
89830,1
89833,0
89836,1
89837,1
89841,1
89843,1
89845,0
89846,0
89848,1
89849,1
89850,1
89852,1
89853,1
89854,1
89856,1
89860,1
89866,0
89867,0
89870,0
89874,1
89875,0
89876,0
89878,0
89879,1
89881,1
89883,1
89886,0
89887,1
89891,0
89892,1
89894,1
89896,1
89897,1
89898,0
89899,0
89901,1
89903,1
89904,0
89906,1
89907,0
89908,1
89910,1
89911,0
89914,0
89915,1
89916,1
89917,1
89918,0
89919,1
89920,1
89923,1
89924,0
89925,0
89926,1
89928,0
89935,1
89937,1
89940,1
89942,1
89943,0
89944,1
89945,1
89947,0
89948,1
89949,1
89950,0
89951,1
89954,0
89955,1
89956,1
89957,1
89958,1
89960,1
89962,0
89963,1
89964,1
89966,1
89972,0
89973,1
89974,0
89977,1
89979,1
89980,1
89981,1
89983,1
89984,1
89985,1
89986,1
89987,1
89989,1
89991,1
89993,1
89994,1
89996,0
89998,1
89999,1
90001,1
90002,1
90003,1
90004,1
90005,1
90007,1
90008,1
90010,1
90013,0
90020,1
90021,1
90023,1
90024,1
90026,1
90027,1
90031,1
90032,1
90039,1
90040,1
90041,1
90044,0
90046,1
90049,1
90050,0
90051,1
90052,0
90053,0
90058,0
90059,1
90060,1
90061,0
90065,1
90067,0
90070,1
90074,1
90076,1
90077,1
90079,1
90080,1
90090,0
90092,1
90093,0
90094,0
90096,1
90098,1
90099,0
90100,1
90107,1
90108,0
90109,0
90111,1
90114,1
90118,1
90121,1
90123,1
90127,0
90128,0
90131,1
90132,0
90135,1
90136,1
90139,1
90140,1
90141,1
90143,1
90144,1
90147,1
90150,1
90153,1
90155,0
90156,1
90159,1
90160,1
90162,1
90165,0
90167,0
90170,1
90171,1
90174,1
90182,0
90183,1
90185,1
90189,1
90192,0
90193,1
90194,1
90195,1
90196,1
90198,0
90201,0
90207,1
90208,1
90210,1
90211,1
90212,0
90213,0
90216,1
90219,1
90225,1
90226,1
90227,1
90228,0
90229,0
90231,1
90236,1
90241,1
90242,0
90243,1
90246,1
90247,1
90249,1
90250,1
90254,1
90255,1
90257,0
90258,1
90259,0
90260,1
90262,1
90263,1
90264,1
90266,1
90268,1
90270,1
90272,1
90274,1
90275,1
90277,0
90278,0
90279,1
90280,0
90283,0
90287,0
90290,0
90291,1
90292,1
90293,1
90294,0
90295,0
90296,0
90299,1
90301,1
90304,1
90306,0
90307,1
90310,1
90311,1
90312,0
90313,1
90314,0
90317,1
90323,1
90326,0
90327,1
90332,1
90333,1
90334,1
90336,1
90337,1
90340,1
90341,1
90342,0
90343,0
90344,0
90346,0
90347,0
90348,1
90352,1
90354,1
90355,0
90356,1
90360,1
90366,1
90367,1
90368,0
90369,1
90370,1
90371,1
90372,1
90373,1
90374,1
90375,1
90377,1
90379,1
90382,1
90383,1
90385,0
90386,1
90389,1
90391,1
90396,0
90397,1
90399,0
90402,0
90404,0
90406,1
90408,1
90409,0
90411,1
90412,1
90414,0
90416,1
90417,1
90418,0
90420,1
90421,1
90428,0
90429,1
90430,1
90431,1
90432,1
90433,0
90437,1
90442,1
90443,1
90444,1
90447,0
90448,0
90449,1
90450,1
90454,1
90455,1
90461,0
90463,0
90465,1
90466,1
90467,0
90475,0
90476,1
90480,1
90481,1
90483,1
90484,1
90485,1
90486,1
90487,0
90489,1
90490,1
90494,1
90495,1
90497,1
90499,1
90502,1
90503,0
90506,1
90507,1
90509,1
90511,0
90512,1
90515,1
90517,1
90518,1
90519,1
90520,1
90522,1
90523,1
90525,0
90528,1
90531,0
90532,1
90535,1
90537,1
90538,1
90541,1
90542,0
90544,1
90545,1
90547,0
90549,1
90550,1
90552,1
90554,0
90557,0
90559,0
90561,1
90564,1
90565,1
90568,1
90569,0
90571,1
90574,1
90582,1
90584,0
90586,1
90587,1
90589,1
90593,1
90594,0
90596,1
90598,1
90600,0
90602,1
90604,1
90605,0
90606,1
90609,1
90610,1
90611,1
90614,1
90620,0
90625,0
90626,0
90627,0
90629,0
90630,1
90631,1
90632,1
90635,1
90636,1
90638,0
90639,1
90641,0
90642,1
90645,1
90646,0
90648,1
90652,1
90653,1
90654,1
90657,1
90658,1
90659,0
90661,1
90662,1
90664,1
90667,1
90671,0
90672,1
90673,0
90674,1
90675,1
90676,1
90677,0
90680,1
90681,1
90683,0
90684,1
90685,0
90686,1
90688,1
90690,1
90694,1
90696,1
90697,1
90699,1
90702,1
90703,1
90704,1
90705,0
90713,1
90716,1
90718,1
90720,1
90721,1
90724,1
90726,1
90729,1
90733,1
90737,1
90738,1
90739,0
90741,0
90742,0
90744,1
90746,0
90748,1
90749,1
90750,1
90752,1
90753,1
90755,0
90756,1
90759,0
90760,1
90761,1
90762,1
90763,1
90765,1
90768,1
90770,1
90771,1
90772,1
90774,1
90776,1
90777,1
90778,1
90779,1
90782,0
90783,1
90785,0
90786,1
90787,1
90788,1
90790,1
90791,1
90792,1
90795,1
90796,1
90799,1
90800,1
90804,1
90807,0
90811,1
90817,1
90819,1
90821,0
90824,0
90825,1
90828,1
90829,0
90832,0
90834,0
90836,1
90837,1
90839,1
90842,0
90843,1
90844,1
90845,0
90846,1
90848,1
90849,0
90850,1
90851,0
90852,1
90856,1
90857,1
90859,0
90864,1
90866,1
90868,0
90871,1
90873,1
90874,1
90876,1
90877,1
90878,1
90880,1
90884,0
90887,0
90889,1
90890,0
90894,1
90897,1
90902,0
90903,1
90904,0
90906,1
90907,1
90908,1
90910,0
90912,0
90915,0
90916,1
90917,0
90920,1
90922,1
90924,1
90925,1
90926,0
90927,1
90929,1
90930,1
90931,1
90932,1
90933,0
90937,1
90938,1
90939,0
90940,1
90941,1
90943,1
90944,0
90945,1
90951,1
90952,1
90954,1
90957,1
90958,1
90959,1
90963,0
90967,1
90968,0
90971,1
90972,1
90974,0
90975,1
90977,1
90979,1
90983,1
90985,1
90986,1
90988,0
90989,1
90993,0
90994,0
90996,1
90997,1
90998,1
90999,0
91000,1
91001,1
91002,1
91003,0
91005,1
91008,0
91009,1
91011,1
91012,1
91015,0
91018,1
91019,0
91020,1
91021,1
91028,1
91029,1
91031,1
91032,1
91040,0
91041,1
91042,0
91045,0
91046,1
91047,1
91048,1
91050,0
91052,1
91053,0
91054,1
91055,1
91056,1
91059,0
91062,1
91066,1
91067,1
91068,1
91070,1
91073,1
91074,1
91076,1
91080,1
91081,1
91084,0
91085,0
91086,0
91088,1
91090,0
91093,1
91094,1
91096,0
91099,1
91103,1
91105,0
91106,1
91109,1
91111,0
91115,1
91117,1
91118,1
91120,1
91124,0
91127,1
91128,1
91130,0
91132,1
91133,1
91134,1
91136,0
91138,0
91140,1
91142,1
91143,0
91146,1
91152,0
91154,1
91155,1
91156,1
91162,1
91163,1
91166,1
91168,1
91169,1
91171,1
91172,0
91176,1
91178,1
91181,1
91184,1
91186,1
91189,1
91190,1
91191,1
91192,1
91193,1
91194,1
91197,1
91198,1
91199,0
91201,1
91203,0
91204,1
91206,0
91209,1
91210,1
91212,1
91215,1
91217,0
91218,1
91220,1
91222,0
91224,0
91228,1
91230,0
91232,0
91233,1
91237,0
91241,1
91242,1
91247,1
91248,1
91249,1
91251,1
91253,1
91254,1
91255,1
91260,1
91263,1
91265,1
91267,1
91269,1
91270,1
91271,1
91273,1
91275,1
91279,1
91283,1
91285,1
91289,1
91291,1
91293,0
91294,0
91296,1
91297,1
91298,1
91300,1
91301,0
91302,1
91306,1
91307,1
91308,0
91313,0
91316,1
91318,1
91319,1
91322,1
91323,1
91325,1
91327,1
91328,1
91330,1
91331,1
91333,1
91334,0
91336,1
91340,1
91341,1
91342,1
91343,1
91344,1
91346,0
91347,1
91349,1
91353,1
91354,0
91360,1
91361,1
91362,1
91363,0
91366,0
91367,1
91368,1
91369,1
91374,0
91377,0
91386,0
91388,1
91395,1
91396,0
91397,1
91401,1
91402,1
91407,1
91408,1
91412,1
91413,1
91414,1
91416,0
91417,1
91418,1
91420,0
91421,1
91422,1
91426,1
91427,1
91428,0
91431,0
91433,1
91434,0
91436,1
91437,0
91438,1
91440,1
91442,1
91443,1
91445,0
91448,1
91450,0
91452,1
91453,0
91454,1
91455,1
91457,1
91458,1
91460,1
91462,1
91463,1
91465,0
91472,0
91475,1
91476,1
91477,0
91479,0
91480,1
91481,0
91482,1
91483,0
91484,0
91489,0
91491,0
91494,0
91495,1
91496,1
91498,1
91499,1
91501,0
91504,1
91505,0
91506,1
91507,1
91513,0
91514,1
91517,1
91518,0
91523,1
91529,1
91530,1
91534,1
91535,1
91538,0
91539,0
91540,1
91541,1
91543,1
91545,1
91546,1
91547,1
91548,1
91549,1
91553,1
91555,0
91558,1
91559,1
91562,1
91564,1
91565,1
91567,0
91568,1
91570,1
91571,0
91572,0
91575,1
91578,1
91580,1
91582,1
91585,0
91586,0
91590,1
91593,1
91594,0
91599,0
91600,1
91601,1
91602,1
91603,1
91605,1
91607,0
91609,0
91610,1
91611,1
91620,1
91621,1
91622,1
91625,1
91626,1
91635,1
91636,1
91643,1
91644,1
91645,0
91646,1
91650,1
91652,1
91653,1
91655,1
91657,1
91658,1
91660,1
91663,1
91664,1
91667,1
91668,1
91669,1
91670,1
91671,1
91675,0
91677,1
91678,0
91679,1
91682,0
91683,1
91684,1
91685,1
91686,0
91688,1
91690,1
91693,1
91694,0
91702,1
91703,0
91706,1
91708,1
91710,1
91711,1
91712,0
91713,1
91714,1
91718,0
91719,0
91722,1
91723,0
91725,1
91727,1
91728,1
91729,0
91730,1
91732,1
91734,0
91735,0
91737,1
91738,1
91739,1
91741,1
91742,1
91747,0
91748,1
91749,1
91751,1
91752,1
91753,1
91754,0
91760,1
91766,1
91769,1
91770,1
91771,1
91772,1
91774,1
91776,1
91780,1
91781,1
91785,0
91786,1
91787,1
91791,1
91792,1
91795,0
91796,1
91797,0
91799,1
91801,1
91804,1
91806,0
91809,0
91810,0
91811,1
91812,1
91813,1
91815,1
91818,1
91819,1
91820,1
91822,0
91823,1
91824,1
91826,1
91828,1
91831,0
91833,0
91834,0
91835,0
91837,0
91838,1
91841,0
91842,1
91843,1
91844,1
91846,1
91847,0
91850,1
91851,1
91852,1
91857,1
91858,1
91859,1
91861,0
91866,1
91868,0
91874,1
91877,1
91880,1
91881,1
91885,0
91886,1
91887,1
91888,1
91890,1
91892,1
91895,1
91898,1
91901,0
91904,1
91906,1
91908,0
91909,1
91911,0
91913,1
91914,1
91915,0
91916,1
91917,1
91918,1
91921,1
91922,0
91925,0
91926,1
91927,0
91931,1
91934,1
91937,1
91938,1
91940,1
91941,1
91942,0
91943,0
91944,0
91947,1
91949,0
91950,1
91952,0
91955,1
91961,1
91962,1
91963,0
91964,1
91967,0
91972,1
91973,1
91974,0
91975,0
91976,1
91978,1
91982,1
91988,1
91989,1
91990,1
91992,0
91993,1
91995,1
91997,0
91998,1
91999,1
92000,1
92002,1
92003,0
92004,1
92006,0
92008,0
92009,1
92011,0
92012,1
92017,1
92018,0
92024,1
92026,0
92028,1
92037,0
92038,1
92039,1
92040,0
92041,1
92043,1
92048,1
92049,1
92051,0
92052,0
92056,0
92058,1
92062,0
92065,1
92067,1
92068,1
92069,1
92071,1
92073,1
92075,1
92076,1
92077,1
92078,1
92082,1
92085,1
92086,1
92087,1
92093,1
92095,0
92096,0
92097,1
92098,0
92099,1
92106,1
92108,0
92110,1
92111,0
92112,1
92113,1
92114,1
92117,0
92119,1
92120,0
92121,1
92122,1
92124,1
92128,1
92129,0
92130,1
92131,1
92134,1
92136,0
92137,0
92138,1
92139,1
92142,1
92144,0
92146,0
92147,1
92148,0
92149,1
92152,0
92153,1
92156,0
92157,1
92161,1
92162,1
92163,1
92165,1
92167,0
92171,0
92172,1
92174,1
92176,0
92180,1
92182,1
92193,0
92195,0
92197,0
92198,0
92200,1
92202,0
92204,0
92205,1
92206,1
92207,1
92208,1
92209,1
92210,1
92211,1
92213,0
92214,1
92215,1
92216,1
92217,1
92222,1
92225,1
92227,1
92231,1
92232,1
92233,1
92234,1
92236,1
92238,0
92240,0
92241,0
92242,1
92243,0
92245,1
92246,0
92248,1
92249,0
92252,0
92254,1
92255,1
92261,1
92262,1
92263,1
92264,1
92271,1
92274,1
92278,0
92279,0
92280,1
92281,1
92282,0
92284,0
92285,0
92287,1
92288,1
92290,1
92291,0
92295,1
92297,1
92298,1
92305,1
92306,1
92311,0
92312,0
92315,1
92317,1
92318,1
92319,1
92320,1
92324,1
92326,0
92329,1
92332,0
92335,0
92336,1
92338,0
92340,1
92342,1
92344,1
92345,0
92346,1
92348,1
92352,1
92358,1
92366,1
92367,0
92372,1
92376,1
92377,0
92379,1
92381,1
92382,1
92384,0
92385,1
92388,1
92389,1
92390,1
92392,1
92395,1
92396,1
92397,1
92401,1
92402,1
92403,0
92406,1
92407,1
92409,1
92411,1
92412,0
92413,0
92415,1
92417,1
92421,1
92422,1
92423,1
92424,1
92426,1
92429,1
92431,1
92434,0
92442,1
92448,1
92450,1
92451,1
92452,1
92453,1
92455,1
92456,0
92457,1
92458,1
92463,1
92464,1
92465,1
92470,1
92473,0
92474,1
92479,1
92481,1
92482,1
92483,1
92484,1
92485,0
92486,1
92487,1
92489,1
92494,0
92495,1
92496,1
92500,1
92504,1
92506,1
92507,0
92515,0
92516,1
92518,1
92522,1
92523,0
92525,0
92528,1
92531,0
92534,1
92535,1
92539,0
92541,1
92543,1
92549,0
92551,0
92552,1
92554,1
92556,0
92561,0
92565,0
92566,0
92567,0
92568,1
92569,0
92570,0
92571,1
92573,1
92575,1
92576,1
92580,0
92583,1
92584,1
92585,1
92586,1
92587,1
92588,1
92591,1
92593,1
92595,1
92599,1
92600,0
92605,1
92606,1
92608,1
92609,1
92610,1
92612,0
92613,0
92616,0
92618,1
92619,1
92620,1
92622,1
92625,1
92629,1
92630,0
92632,1
92633,1
92636,1
92637,1
92638,0
92640,1
92641,1
92647,1
92649,1
92650,1
92652,1
92653,1
92656,1
92658,1
92659,0
92660,1
92663,1
92664,0
92666,1
92667,1
92668,0
92669,1
92671,1
92672,0
92677,0
92678,1
92682,1
92683,0
92684,0
92686,1
92687,1
92688,1
92690,1
92691,1
92692,0
92694,1
92695,0
92696,1
92697,1
92698,1
92699,1
92700,1
92702,0
92703,0
92704,1
92711,1
92712,1
92713,1
92716,0
92718,1
92719,1
92722,1
92723,1
92724,0
92725,0
92729,0
92730,1
92731,1
92733,0
92737,1
92738,1
92739,1
92740,1
92741,0
92744,1
92746,1
92748,0
92750,1
92754,1
92756,0
92763,1
92766,1
92767,0
92769,1
92777,1
92778,0
92785,1
92787,1
92789,1
92790,1
92792,1
92794,1
92795,0
92798,1
92805,1
92806,1
92807,1
92809,0
92810,1
92811,1
92812,0
92818,1
92824,1
92826,1
92827,1
92831,0
92833,1
92834,1
92836,0
92837,1
92838,1
92839,1
92841,1
92842,1
92843,1
92846,0
92849,1
92850,0
92851,1
92852,1
92856,0
92857,1
92859,1
92860,0
92863,1
92865,1
92866,1
92867,0
92868,1
92871,1
92872,1
92873,1
92874,1
92880,1
92881,1
92882,1
92885,1
92888,1
92889,1
92891,1
92892,1
92895,0
92897,1
92898,1
92899,1
92900,1
92902,0
92903,1
92904,1
92905,1
92907,1
92908,1
92909,1
92912,1
92913,1
92916,1
92917,1
92918,1
92919,1
92921,1
92922,1
92923,1
92927,1
92929,1
92931,1
92935,1
92936,1
92939,1
92941,1
92942,1
92943,1
92946,1
92947,1
92948,1
92950,1
92953,0
92955,1
92956,0
92958,1
92963,0
92968,0
92969,1
92970,1
92972,1
92973,0
92975,1
92976,1
92978,1
92985,0
92988,1
92989,1
92990,1
92992,1
92993,1
92994,1
92995,1
92996,1
92997,0
92998,1
92999,1
93002,1
93006,0
93008,1
93009,0
93010,1
93011,1
93012,1
93014,1
93015,1
93016,1
93018,0
93020,1
93022,1
93023,1
93025,1
93029,1
93031,1
93032,1
93035,0
93036,1
93037,1
93038,1
93042,1
93043,1
93044,0
93045,0
93046,0
93049,0
93050,1
93052,0
93053,0
93054,1
93055,1
93059,0
93063,1
93065,1
93066,1
93067,1
93068,0
93071,1
93074,1
93075,1
93076,1
93077,1
93079,1
93084,1
93085,1
93087,0
93088,1
93090,1
93091,1
93098,0
93099,1
93101,0
93102,0
93105,1
93106,1
93108,1
93109,1
93110,1
93111,1
93117,1
93118,1
93119,1
93120,1
93121,1
93124,0
93125,1
93126,0
93130,1
93132,1
93133,1
93134,1
93136,1
93137,1
93142,0
93144,1
93145,1
93147,0
93150,0
93153,0
93154,1
93157,1
93161,1
93163,1
93164,1
93165,1
93169,1
93170,0
93174,1
93175,1
93179,1
93182,0
93183,1
93184,1
93189,1
93190,0
93191,0
93192,1
93194,1
93195,0
93196,0
93198,1
93200,1
93201,0
93202,1
93204,0
93207,1
93208,0
93209,1
93212,0
93214,0
93216,0
93218,1
93219,0
93220,1
93222,1
93224,0
93226,0
93227,1
93229,1
93230,1
93232,1
93233,1
93234,1
93236,1
93238,0
93239,0
93244,1
93251,1
93256,0
93259,1
93261,1
93265,1
93272,1
93274,0
93275,1
93277,0
93279,1
93280,1
93281,1
93282,1
93283,1
93285,0
93286,0
93288,0
93289,1
93291,0
93294,0
93298,1
93300,1
93302,1
93303,1
93304,1
93308,1
93310,1
93312,0
93313,0
93315,1
93318,1
93319,1
93323,1
93324,1
93326,0
93332,1
93334,1
93336,0
93338,1
93339,1
93340,1
93341,1
93342,1
93343,1
93345,0
93347,1
93348,1
93349,1
93350,0
93354,1
93355,1
93356,1
93360,1
93362,1
93363,1
93367,1
93369,1
93374,1
93375,1
93378,0
93380,1
93382,1
93383,0
93386,1
93389,1
93390,1
93394,1
93398,0
93400,1
93401,1
93403,1
93404,1
93411,1
93415,1
93418,1
93419,1
93420,1
93421,1
93422,1
93424,1
93430,0
93432,1
93434,1
93436,1
93442,1
93445,1
93446,0
93447,1
93450,1
93455,1
93456,1
93457,1
93461,0
93462,1
93463,0
93464,1
93465,1
93466,1
93467,0
93468,1
93474,0
93475,1
93476,0
93478,1
93479,1
93480,1
93481,0
93482,1
93485,1
93489,1
93491,1
93492,1
93497,1
93498,1
93500,1
93501,1
93503,1
93505,1
93507,0
93508,0
93510,1
93511,1
93514,0
93515,1
93521,1
93523,0
93524,1
93526,1
93530,1
93533,0
93534,1
93535,0
93541,1
93542,1
93545,1
93546,1
93548,0
93554,0
93555,0
93557,1
93559,1
93560,1
93561,1
93563,0
93564,1
93565,1
93566,1
93567,1
93570,1
93573,1
93575,1
93576,1
93577,0
93580,0
93582,0
93585,1
93587,0
93588,0
93591,1
93594,1
93599,1
93603,0
93607,0
93609,1
93610,1
93611,1
93612,1
93613,1
93615,1
93618,1
93619,1
93623,1
93628,1
93629,0
93632,1
93635,1
93636,0
93638,1
93644,1
93648,1
93650,1
93651,1
93652,1
93655,1
93657,1
93658,1
93660,1
93661,0
93662,1
93665,1
93666,0
93671,1
93673,0
93674,1
93676,1
93677,1
93678,1
93679,1
93680,1
93681,1
93683,1
93684,1
93685,1
93687,1
93689,1
93690,0
93691,1
93693,1
93694,1
93697,1
93698,1
93701,1
93703,1
93706,1
93707,1
93710,1
93711,1
93712,0
93716,1
93718,1
93719,0
93722,1
93726,1
93728,1
93732,1
93735,1
93736,0
93738,1
93739,1
93740,1
93741,1
93743,1
93744,1
93746,1
93751,1
93753,1
93754,0
93755,1
93757,1
93758,0
93759,1
93763,1
93764,0
93766,1
93772,0
93774,0
93776,0
93777,1
93778,1
93780,1
93781,1
93782,0
93783,0
93784,1
93787,0
93789,1
93790,1
93792,0
93793,1
93795,0
93796,0
93799,0
93800,1
93801,1
93805,1
93806,1
93807,1
93809,1
93810,0
93811,1
93817,1
93819,1
93822,0
93823,1
93824,1
93826,1
93827,1
93830,1
93831,1
93832,1
93833,1
93835,1
93838,1
93841,1
93842,1
93843,0
93844,0
93845,1
93846,1
93848,1
93850,1
93851,1
93853,1
93854,1
93856,1
93859,1
93860,1
93865,1
93867,0
93868,0
93869,1
93870,1
93871,1
93872,0
93873,0
93874,0
93876,1
93877,1
93879,0
93880,1
93882,0
93883,1
93885,1
93886,1
93887,1
93888,0
93892,0
93895,1
93896,0
93897,1
93900,1
93901,1
93903,1
93904,0
93906,1
93908,1
93909,1
93910,1
93913,1
93914,1
93915,1
93917,1
93918,1
93919,1
93923,1
93924,1
93925,1
93928,1
93929,0
93930,1
93931,1
93932,1
93933,1
93938,1
93940,1
93941,1
93943,1
93947,0
93948,1
93949,0
93952,1
93953,1
93957,1
93960,0
93961,0
93962,1
93963,1
93964,0
93965,1
93966,1
93968,0
93969,0
93970,0
93974,1
93976,0
93978,1
93979,1
93980,1
93983,1
93984,1
93985,1
93986,1
93987,0
93988,1
93989,1
93990,1
93991,0
93994,1
93995,1
93997,1
93998,1
94005,1
94008,1
94012,1
94014,0
94015,1
94021,1
94025,1
94026,0
94027,1
94028,1
94029,1
94030,1
94031,1
94032,0
94033,1
94034,1
94035,0
94036,1
94037,0
94038,1
94041,0
94042,1
94044,1
94045,0
94046,1
94047,1
94050,1
94052,1
94055,1
94059,1
94062,0
94064,1
94066,1
94067,1
94068,1
94069,0
94070,1
94071,1
94072,1
94073,1
94075,1
94076,1
94077,1
94078,1
94080,0
94083,1
94087,1
94092,1
94093,0
94094,1
94096,1
94098,1
94101,1
94102,0
94104,1
94105,1
94108,1
94109,0
94111,1
94112,1
94118,1
94121,0
94122,1
94125,1
94128,1
94132,1
94133,1
94134,1
94137,0
94138,1
94139,1
94140,1
94143,0
94148,1
94150,1
94155,1
94156,1
94157,1
94158,0
94159,1
94161,1
94162,1
94163,1
94165,1
94166,1
94167,1
94168,1
94169,1
94170,1
94171,0
94175,0
94178,1
94179,1
94181,1
94182,0
94188,1
94191,1
94192,0
94193,1
94194,1
94195,0
94198,1
94199,1
94200,1
94202,1
94209,0
94211,1
94216,0
94218,1
94219,1
94221,1
94222,0
94224,1
94225,1
94226,0
94227,1
94230,0
94231,1
94232,1
94234,1
94237,1
94238,0
94240,0
94245,1
94247,0
94248,1
94249,1
94250,0
94252,1
94253,1
94258,1
94260,1
94263,1
94267,1
94271,0
94272,1
94273,0
94274,1
94276,0
94280,0
94281,1
94283,1
94286,1
94289,1
94290,1
94292,1
94293,1
94294,1
94295,1
94296,0
94297,0
94301,1
94302,0
94304,1
94305,1
94312,1
94313,1
94315,0
94322,1
94323,1
94329,1
94330,1
94332,1
94333,1
94335,1
94336,1
94337,1
94340,0
94341,0
94342,1
94343,1
94344,1
94345,1
94348,0
94349,1
94350,0
94356,1
94357,1
94358,0
94360,1
94362,1
94364,1
94365,0
94366,0
94367,1
94368,1
94370,0
94371,1
94372,1
94373,1
94375,1
94376,0
94377,1
94378,0
94380,0
94382,1
94385,1
94386,1
94388,1
94389,1
94390,1
94391,1
94393,0
94395,1
94397,1
94399,1
94401,1
94402,1
94404,1
94405,1
94410,0
94411,1
94413,1
94414,1
94419,1
94421,1
94422,0
94424,1
94425,1
94429,1
94430,1
94435,1
94436,1
94437,1
94440,1
94443,1
94444,1
94445,1
94447,1
94454,1
94457,1
94458,1
94459,1
94461,0
94463,1
94464,1
94465,1
94466,0
94469,1
94470,0
94474,0
94476,1
94477,1
94481,0
94482,1
94483,1
94487,0
94489,1
94490,1
94491,1
94494,1
94495,1
94496,1
94498,1
94502,0
94504,1
94505,1
94512,1
94513,0
94514,1
94517,1
94518,0
94520,1
94521,1
94522,1
94524,1
94526,0
94527,1
94528,1
94531,0
94532,0
94535,1
94536,1
94537,1
94538,1
94540,0
94541,1
94543,1
94544,0
94547,0
94549,1
94552,1
94553,1
94554,1
94556,1
94558,1
94559,1
94561,1
94568,0
94571,1
94575,0
94576,0
94577,1
94578,1
94579,1
94580,1
94582,1
94583,1
94584,1
94585,1
94587,1
94588,1
94589,0
94590,1
94597,1
94598,0
94600,1
94601,0
94603,0
94605,0
94607,0
94610,1
94613,1
94614,0
94615,1
94616,1
94619,1
94621,0
94622,0
94624,1
94625,1
94626,1
94629,1
94630,1
94633,1
94636,0
94638,1
94640,1
94641,1
94642,1
94645,1
94646,1
94650,1
94654,0
94655,1
94656,0
94657,0
94660,1
94661,1
94662,1
94663,1
94667,0
94669,1
94670,1
94673,1
94674,1
94677,1
94678,0
94679,1
94681,1
94682,1
94683,1
94684,1
94685,1
94686,1
94687,1
94688,0
94694,0
94695,1
94697,0
94700,1
94701,1
94703,1
94705,1
94708,1
94712,1
94715,1
94716,1
94717,1
94718,1
94719,1
94721,1
94724,1
94726,1
94727,1
94729,1
94732,0
94734,0
94735,0
94738,1
94739,1
94740,0
94742,0
94743,1
94744,1
94749,1
94750,1
94751,1
94753,1
94754,1
94755,1
94759,1
94760,0
94761,1
94762,1
94764,1
94765,1
94767,1
94768,1
94769,0
94770,0
94771,1
94772,1
94778,1
94779,1
94781,1
94786,0
94787,0
94788,1
94791,0
94796,1
94798,1
94800,1
94801,1
94802,1
94804,0
94807,1
94808,1
94810,1
94812,1
94814,1
94819,0
94821,1
94822,0
94823,1
94824,0
94827,1
94829,1
94831,1
94832,1
94833,1
94834,0
94835,1
94836,1
94838,1
94839,1
94840,1
94845,1
94849,0
94850,1
94853,0
94856,1
94857,1
94859,1
94860,1
94861,0
94862,1
94863,0
94864,0
94869,1
94871,0
94872,1
94873,1
94874,0
94875,1
94876,1
94879,0
94881,1
94884,0
94885,1
94886,0
94887,0
94889,0
94890,1
94891,0
94892,1
94893,1
94894,1
94895,0
94896,1
94898,1
94899,1
94900,0
94901,0
94902,1
94904,1
94905,1
94906,1
94907,1
94910,1
94914,0
94917,1
94918,1
94920,1
94921,1
94922,1
94924,0
94925,0
94928,0
94929,1
94930,1
94931,0
94933,1
94934,1
94936,0
94937,0
94938,1
94942,1
94943,0
94948,1
94950,1
94953,1
94954,1
94957,0
94960,1
94961,1
94966,1
94967,1
94968,1
94972,1
94973,0
94974,1
94975,1
94977,0
94979,1
94980,1
94982,1
94983,1
94985,1
94987,1
94989,1
94990,1
94992,0
94996,1
94997,1
95000,1
95003,0
95004,0
95007,1
95008,1
95009,1
95013,1
95020,1
95021,1
95023,1
95024,1
95028,1
95030,1
95031,1
95033,1
95034,1
95035,0
95036,1
95037,1
95039,0
95041,1
95042,1
95045,1
95046,1
95047,0
95050,1
95051,1
95052,1
95053,1
95054,1
95058,1
95059,1
95060,0
95062,1
95063,1
95066,1
95068,1
95073,1
95076,1
95077,1
95078,1
95081,1
95083,1
95084,0
95085,0
95086,1
95087,1
95089,1
95090,0
95091,1
95092,1
95095,1
95097,1
95098,1
95101,1
95102,1
95109,1
95110,1
95111,0
95115,1
95117,1
95118,1
95120,1
95121,1
95124,1
95126,0
95131,1
95132,1
95135,1
95136,1
95137,1
95138,1
95139,1
95141,1
95142,0
